BASE_YM,BASE_YEAR,BASE_MT,CTPRVN_CD,CTPRVN_NM,SCRNG_MOVIE_CO,MOVIE_ADNC_CO,EXPNDTR_PRICE,POPLTN_PER_MOVIE_ADNC_CO,MOVIE_ADNC_CO_SCORE,EXPNDTR_PRICE_SCORE,GNRLZ_SCORE,STDR_SCRNG_MOVIE_CO,STDR_MOVIE_ADNC_CO,STDR_EXPNDTR_PRICE
202203,2022,03,26,부산시,127,196174,1839754630.00000,58.67318,23.07530,20.42286,21.74908,234.58333,2410351.25000,25540506805.66667
202203,2022,03,27,대구시,81,120857,1140428550.00000,50.76971,19.96698,17.78114,18.87406,234.58333,2410351.25000,25540506805.66667
202203,2022,03,28,인천시,98,135598,1331110680.00000,45.92341,18.06100,16.73222,17.39661,234.58333,2410351.25000,25540506805.66667
202203,2022,03,29,광주시,75,81743,765306070.00000,56.82663,22.34908,19.74672,21.04790,234.58333,2410351.25000,25540506805.66667
202203,2022,03,30,대전시,86,93038,908612170.00000,64.16162,25.23382,23.25691,24.24537,234.58333,2410351.25000,25540506805.66667
202203,2022,03,31,울산시,60,50669,486368260.00000,45.32070,17.82397,16.14649,16.98523,234.58333,2410351.25000,25540506805.66667
202203,2022,03,36,세종시,29,14662,143736820.00000,38.86074,15.28336,14.13984,14.71160,234.58333,2410351.25000,25540506805.66667
202203,2022,03,41,경기도,105,663551,6514745820.00000,48.87700,19.22261,17.81092,18.51676,234.58333,2410351.25000,25540506805.66667
202203,2022,03,43,충청북도,67,59140,556939700.00000,37.02072,14.55970,12.93988,13.74979,234.58333,2410351.25000,25540506805.66667
202203,2022,03,44,충청남도,112,81791,778411700.00000,38.59706,15.17966,13.63379,14.40673,234.58333,2410351.25000,25540506805.66667
202203,2022,03,45,전라북도,114,68948,639752380.00000,38.68691,15.21499,13.32333,14.26916,234.58333,2410351.25000,25540506805.66667
202203,2022,03,46,전라남도,55,42390,383610160.00000,23.17025,9.11252,7.78244,8.44748,234.58333,2410351.25000,25540506805.66667
202203,2022,03,47,경상북도,105,72839,670820250.00000,27.80495,10.93528,9.50436,10.21982,234.58333,2410351.25000,25540506805.66667
202203,2022,03,48,경상남도,80,110691,1011624590.00000,33.50948,13.17879,11.36667,12.27273,234.58333,2410351.25000,25540506805.66667
202203,2022,03,50,제주도,37,26402,248841200.00000,38.98597,15.33261,13.63805,14.48533,234.58333,2410351.25000,25540506805.66667
202203,2022,03,51,강원도,73,53802,480011500.00000,34.95825,13.74857,11.57608,12.66232,234.58333,2410351.25000,25540506805.66667
202204,2022,04,00,전국,413,3120144,30420878560.00000,60.47651,23.78452,21.88479,22.83466,234.58333,2410351.25000,25540506805.66667
202204,2022,04,11,서울시,256,979408,9698872170.00000,103.09037,40.54393,37.89084,39.21739,234.58333,2410351.25000,25540506805.66667
202204,2022,04,26,부산시,123,224825,2133747380.00000,67.30856,26.47147,23.70977,25.09062,234.58333,2410351.25000,25540506805.66667
202204,2022,04,27,대구시,92,128580,1231426390.00000,54.05762,21.26007,19.21545,20.23776,234.58333,2410351.25000,25540506805.66667
202204,2022,04,28,인천시,100,155831,1548328250.00000,52.76576,20.75200,19.45897,20.10549,234.58333,2410351.25000,25540506805.66667
202204,2022,04,29,광주시,83,97775,934760050.00000,68.04504,26.76111,24.14501,25.45306,234.58333,2410351.25000,25540506805.66667
202204,2022,04,30,대전시,104,102969,1018480360.00000,71.04446,27.94074,26.08164,27.01119,234.58333,2410351.25000,25540506805.66667
202204,2022,04,31,울산시,66,59901,586727700.00000,53.61689,21.08673,19.49228,20.28951,234.58333,2410351.25000,25540506805.66667
202204,2022,04,36,세종시,36,17163,169490650.00000,45.38123,17.84777,16.63364,17.24071,234.58333,2410351.25000,25540506805.66667
202204,2022,04,41,경기도,144,742994,7370181590.00000,54.72120,21.52105,20.14685,20.83395,234.58333,2410351.25000,25540506805.66667
202204,2022,04,43,충청북도,80,70121,670109380.00000,43.90015,17.26528,15.57120,16.41824,234.58333,2410351.25000,25540506805.66667
202204,2022,04,44,충청남도,102,95072,922468730.00000,44.86018,17.64285,16.15543,16.89914,234.58333,2410351.25000,25540506805.66667
202204,2022,04,45,전라북도,93,80007,750513850.00000,44.92696,17.66911,15.64214,16.65563,234.58333,2410351.25000,25540506805.66667
202204,2022,04,46,전라남도,55,52032,479957810.00000,28.45533,11.19106,9.74215,10.46661,234.58333,2410351.25000,25540506805.66667
202204,2022,04,47,경상북도,125,83939,775282700.00000,32.06775,12.61177,10.99318,11.80248,234.58333,2410351.25000,25540506805.66667
202204,2022,04,48,경상남도,113,137025,1268779260.00000,41.51402,16.32686,14.26723,15.29704,234.58333,2410351.25000,25540506805.66667
202204,2022,04,50,제주도,36,31214,299138200.00000,46.07824,18.12190,16.38992,17.25591,234.58333,2410351.25000,25540506805.66667
202204,2022,04,51,강원도,76,61288,562614090.00000,39.82228,15.66152,13.56812,14.61482,234.58333,2410351.25000,25540506805.66667
202205,2022,05,00,전국,419,14560659,150755869160.00000,282.27236,111.01358,108.47262,109.74310,234.58333,2410351.25000,25540506805.66667
202205,2022,05,11,서울시,235,3601522,38488385650.00000,379.23185,149.14632,150.42049,149.78340,234.58333,2410351.25000,25540506805.66667
202205,2022,05,26,부산시,108,979864,9953866630.00000,293.53355,115.44244,110.67316,113.05780,234.58333,2410351.25000,25540506805.66667
202205,2022,05,27,대구시,80,652613,6507173750.00000,274.59065,107.99247,101.62042,104.80645,234.58333,2410351.25000,25540506805.66667
202205,2022,05,28,인천시,97,786160,8350649440.00000,266.02896,104.62528,104.88099,104.75314,234.58333,2410351.25000,25540506805.66667
202205,2022,05,29,광주시,70,491154,4913103370.00000,342.02639,134.51396,126.98616,130.75006,234.58333,2410351.25000,25540506805.66667
202205,2022,05,30,대전시,75,514526,5385810230.00000,355.10683,139.65830,137.96258,138.81044,234.58333,2410351.25000,25540506805.66667
202205,2022,05,31,울산시,53,292907,3075662010.00000,262.34816,103.17768,102.24579,102.71174,234.58333,2410351.25000,25540506805.66667
202205,2022,05,36,세종시,32,90730,945926180.00000,239.17857,94.06542,92.55229,93.30886,234.58333,2410351.25000,25540506805.66667
202205,2022,05,41,경기도,107,3784401,39805644740.00000,278.64390,109.58656,108.78164,109.18410,234.58333,2410351.25000,25540506805.66667
202205,2022,05,43,충청북도,66,408335,4103579840.00000,255.68351,100.55657,95.36907,97.96282,234.58333,2410351.25000,25540506805.66667
202205,2022,05,44,충청남도,97,494203,5054124900.00000,233.15190,91.69522,88.49895,90.09709,234.58333,2410351.25000,25540506805.66667
202205,2022,05,45,전라북도,87,424876,4233456320.00000,238.79768,93.91562,88.31237,91.11400,234.58333,2410351.25000,25540506805.66667
202205,2022,05,46,전라남도,50,303348,2929923720.00000,165.97489,65.27549,59.49989,62.38769,234.58333,2410351.25000,25540506805.66667
202205,2022,05,47,경상북도,120,496112,4907098020.00000,189.63243,74.57965,69.61714,72.09840,234.58333,2410351.25000,25540506805.66667
202205,2022,05,48,경상남도,125,722810,7032921620.00000,219.16510,86.19442,79.14830,82.67136,234.58333,2410351.25000,25540506805.66667
202205,2022,05,50,제주도,35,166064,1662342600.00000,245.01672,96.36148,91.03310,93.69729,234.58333,2410351.25000,25540506805.66667
202205,2022,05,51,강원도,78,351034,3406200140.00000,228.09153,89.70505,82.14643,85.92574,234.58333,2410351.25000,25540506805.66667
202206,2022,06,00,전국,463,15475512,158169411310.00000,300.03991,118.00129,113.81908,115.91019,234.58333,2410351.25000,25540506805.66667
202206,2022,06,11,서울시,246,3793548,39591715880.00000,399.53924,157.13292,154.76642,155.94967,234.58333,2410351.25000,25540506805.66667
202206,2022,06,26,부산시,103,1031728,10373046870.00000,309.20267,121.60487,115.38329,118.49408,234.58333,2410351.25000,25540506805.66667
202206,2022,06,27,대구시,66,722331,7240601240.00000,304.10019,119.59814,113.13934,116.36874,234.58333,2410351.25000,25540506805.66667
202206,2022,06,28,인천시,85,804165,8414381160.00000,271.94692,106.95273,105.61357,106.28315,234.58333,2410351.25000,25540506805.66667
202206,2022,06,29,광주시,63,514477,5079750560.00000,358.42614,140.96374,131.35139,136.15756,234.58333,2410351.25000,25540506805.66667
202206,2022,06,30,대전시,59,521536,5399341680.00000,360.07708,141.61303,138.36000,139.98652,234.58333,2410351.25000,25540506805.66667
202206,2022,06,31,울산시,31,333865,3407281800.00000,299.26704,117.69733,113.35863,115.52798,234.58333,2410351.25000,25540506805.66667
202206,2022,06,36,세종시,17,96988,1008698920.00000,255.08725,100.32207,98.46704,99.39455,234.58333,2410351.25000,25540506805.66667
202206,2022,06,41,경기도,107,3953817,41148491510.00000,291.02213,114.45473,112.41439,113.43456,234.58333,2410351.25000,25540506805.66667
202206,2022,06,43,충청북도,54,428640,4286465830.00000,268.38343,105.55126,99.61412,102.58269,234.58333,2410351.25000,25540506805.66667
202206,2022,06,44,충청남도,80,518524,5299700160.00000,244.56361,96.18328,92.77540,94.47934,234.58333,2410351.25000,25540506805.66667
202206,2022,06,45,전라북도,82,461985,4563816640.00000,259.79332,102.17290,95.25480,98.71385,234.58333,2410351.25000,25540506805.66667
202206,2022,06,46,전라남도,44,353818,3419462850.00000,193.72002,76.18724,69.48820,72.83772,234.58333,2410351.25000,25540506805.66667
202206,2022,06,47,경상북도,123,549421,5457361090.00000,210.18698,82.66346,77.48931,80.07638,234.58333,2410351.25000,25540506805.66667
202206,2022,06,48,경상남도,103,821793,7960449420.00000,249.35953,98.06944,89.65194,93.86069,234.58333,2410351.25000,25540506805.66667
202206,2022,06,50,제주도,19,184528,1844460500.00000,272.16037,107.03668,100.96958,104.00313,234.58333,2410351.25000,25540506805.66667
202206,2022,06,51,강원도,60,384348,3674385200.00000,249.72841,98.21452,88.61078,93.41265,234.58333,2410351.25000,25540506805.66667
202207,2022,07,00,전국,408,16291243,170451279387.00000,315.87820,124.23026,122.66601,123.44814,234.58333,2410351.25000,25540506805.66667
202207,2022,07,11,서울시,206,4284193,46808466251.00000,451.29019,177.48581,183.00790,180.24685,234.58333,2410351.25000,25540506805.66667
