BASE_YM,BASE_YEAR,BASE_MT,CTPRVN_CD,CTPRVN_NM,SCRNG_MOVIE_CO,MOVIE_ADNC_CO,EXPNDTR_PRICE,POPLTN_PER_MOVIE_ADNC_CO,MOVIE_ADNC_CO_SCORE,EXPNDTR_PRICE_SCORE,GNRLZ_SCORE,STDR_SCRNG_MOVIE_CO,STDR_MOVIE_ADNC_CO,STDR_EXPNDTR_PRICE
201902,2019,02,27,대구시,101,1147808,10022864560.00000,466.94205,183.64145,151.33667,167.48906,234.58333,2410351.25000,25540506805.66667
201902,2019,02,28,인천시,82,1177043,10121741790.00000,398.17927,156.59806,127.08671,141.84238,234.58333,2410351.25000,25540506805.66667
201902,2019,02,29,광주시,71,794837,6648705080.00000,544.70439,214.22424,169.11356,191.66890,234.58333,2410351.25000,25540506805.66667
201902,2019,02,30,대전시,64,747604,6478105880.00000,502.55545,197.64768,161.62888,179.63828,234.58333,2410351.25000,25540506805.66667
201902,2019,02,31,울산시,46,487008,4160050010.00000,422.11426,166.01134,133.82925,149.92030,234.58333,2410351.25000,25540506805.66667
201902,2019,02,36,세종시,33,114789,934846920.00000,358.35056,140.93401,108.31956,124.62678,234.58333,2410351.25000,25540506805.66667
201902,2019,02,41,경기도,103,5522672,47210706760.00000,421.42694,165.74103,133.71253,149.72678,234.58333,2410351.25000,25540506805.66667
201902,2019,02,43,충청북도,60,616223,5131997700.00000,385.41205,151.57690,119.13309,135.35500,234.58333,2410351.25000,25540506805.66667
201902,2019,02,44,충청남도,85,727174,5928303180.00000,342.13963,134.55850,103.52709,119.04279,234.58333,2410351.25000,25540506805.66667
201902,2019,02,45,전라북도,74,697590,5703889520.00000,380.73339,149.73685,115.54480,132.64082,234.58333,2410351.25000,25540506805.66667
201902,2019,02,46,전라남도,44,551557,4258023860.00000,294.02856,115.63712,84.24920,99.94316,234.58333,2410351.25000,25540506805.66667
201902,2019,02,47,경상북도,91,760101,6238562680.00000,284.51291,111.89475,86.67100,99.28287,234.58333,2410351.25000,25540506805.66667
201902,2019,02,48,경상남도,114,1175459,9892956200.00000,348.69576,137.13693,108.92406,123.03049,234.58333,2410351.25000,25540506805.66667
201902,2019,02,50,제주도,40,233984,1973772590.00000,350.52627,137.85684,109.74635,123.80160,234.58333,2410351.25000,25540506805.66667
201902,2019,02,51,강원도,65,580337,4693516920.00000,376.73335,148.16370,113.08650,130.62510,234.58333,2410351.25000,25540506805.66667
201903,2019,03,00,전국,376,14671693,126559017449.00000,283.05604,111.32178,90.62413,100.97296,234.58333,2410351.25000,25540506805.66667
201903,2019,03,11,서울시,249,4106324,36712399479.00000,420.28999,165.29388,139.46562,152.37975,234.58333,2410351.25000,25540506805.66667
201903,2019,03,26,부산시,125,1034366,8808312160.00000,301.20518,118.45958,95.20055,106.83006,234.58333,2410351.25000,25540506805.66667
201903,2019,03,27,대구시,105,740572,6444279020.00000,301.55683,118.59787,97.39458,107.99623,234.58333,2410351.25000,25540506805.66667
201903,2019,03,28,인천시,90,758063,6573744430.00000,256.40442,100.84009,82.52615,91.68312,234.58333,2410351.25000,25540506805.66667
201903,2019,03,29,광주시,81,486863,4090991930.00000,333.71238,131.24418,104.07651,117.66035,234.58333,2410351.25000,25540506805.66667
201903,2019,03,30,대전시,75,492394,4331529040.00000,331.21111,130.26047,108.14139,119.20093,234.58333,2410351.25000,25540506805.66667
201903,2019,03,31,울산시,54,287955,2500623950.00000,249.78747,98.23775,80.51058,89.37417,234.58333,2410351.25000,25540506805.66667
201903,2019,03,36,세종시,29,70101,578358950.00000,217.23744,85.43629,66.52218,75.97924,234.58333,2410351.25000,25540506805.66667
201903,2019,03,41,경기도,130,3543925,30607999430.00000,270.18669,106.26046,86.61097,96.43572,234.58333,2410351.25000,25540506805.66667
201903,2019,03,43,충청북도,75,374699,3133828970.00000,234.36631,92.17283,72.75226,82.46255,234.58333,2410351.25000,25540506805.66667
201903,2019,03,44,충청남도,100,470335,3907110990.00000,221.25311,87.01560,68.21759,77.61660,234.58333,2410351.25000,25540506805.66667
201903,2019,03,45,전라북도,101,417138,3411099610.00000,227.88212,89.62269,69.16454,79.39362,234.58333,2410351.25000,25540506805.66667
201903,2019,03,46,전라남도,51,287252,2229555480.00000,153.26384,60.27642,44.15232,52.21437,234.58333,2410351.25000,25540506805.66667
201903,2019,03,47,경상북도,108,425189,3459991940.00000,159.18505,62.60514,48.07883,55.34199,234.58333,2410351.25000,25540506805.66667
201903,2019,03,48,경상남도,131,672877,5638105660.00000,199.66979,78.52720,62.09669,70.31194,234.58333,2410351.25000,25540506805.66667
201903,2019,03,50,제주도,40,151901,1282043360.00000,227.35586,89.41572,71.22079,80.31826,234.58333,2410351.25000,25540506805.66667
201903,2019,03,51,강원도,76,351739,2849043050.00000,228.32959,89.79868,68.64347,79.22108,234.58333,2410351.25000,25540506805.66667
201904,2019,04,00,전국,437,13338962,113184664392.00000,257.32629,101.20265,81.04165,91.12215,234.58333,2410351.25000,25540506805.66667
201904,2019,04,11,서울시,285,3568534,31378171902.00000,365.37070,143.69493,119.24223,131.46858,234.58333,2410351.25000,25540506805.66667
201904,2019,04,26,부산시,129,954443,7977928280.00000,278.12137,109.38105,86.28455,97.83280,234.58333,2410351.25000,25540506805.66667
201904,2019,04,27,대구시,117,653506,5579122880.00000,266.28565,104.72624,84.37673,94.55148,234.58333,2410351.25000,25540506805.66667
201904,2019,04,28,인천시,100,712929,6060020230.00000,241.12321,94.83022,76.07209,85.45116,234.58333,2410351.25000,25540506805.66667
201904,2019,04,29,광주시,80,447790,3741340840.00000,306.92832,120.71040,95.18059,107.94550,234.58333,2410351.25000,25540506805.66667
201904,2019,04,30,대전시,80,440399,3858523960.00000,296.46337,116.59469,96.40609,106.50039,234.58333,2410351.25000,25540506805.66667
201904,2019,04,31,울산시,50,258552,2278823100.00000,224.38043,88.24553,73.40172,80.82363,234.58333,2410351.25000,25540506805.66667
201904,2019,04,36,세종시,30,65862,532829450.00000,203.01649,79.84340,60.95975,70.40158,234.58333,2410351.25000,25540506805.66667
201904,2019,04,41,경기도,168,3226198,27513630030.00000,245.72116,96.63853,77.77822,87.20837,234.58333,2410351.25000,25540506805.66667
201904,2019,04,43,충청북도,70,364234,2963703120.00000,227.71912,89.55859,68.77210,79.16534,234.58333,2410351.25000,25540506805.66667
201904,2019,04,44,충청남도,106,425190,3483655510.00000,200.00357,78.65847,60.82029,69.73938,234.58333,2410351.25000,25540506805.66667
201904,2019,04,45,전라북도,86,388495,3146749480.00000,212.37672,83.52465,63.84725,73.68595,234.58333,2410351.25000,25540506805.66667
201904,2019,04,46,전라남도,44,280123,2127020680.00000,149.54385,58.81340,42.14539,50.47940,234.58333,2410351.25000,25540506805.66667
201904,2019,04,47,경상북도,91,404435,3206711180.00000,151.45251,59.56405,44.57036,52.06721,234.58333,2410351.25000,25540506805.66667
201904,2019,04,48,경상남도,154,673312,5486663530.00000,199.85912,78.60166,60.44697,69.52431,234.58333,2410351.25000,25540506805.66667
201904,2019,04,50,제주도,44,142939,1187452610.00000,213.77317,84.07385,65.91394,74.99390,234.58333,2410351.25000,25540506805.66667
201904,2019,04,51,강원도,77,332021,2662317610.00000,215.48695,84.74785,64.13186,74.43986,234.58333,2410351.25000,25540506805.66667
201905,2019,05,00,전국,460,18062457,154563004957.00000,348.42475,137.03034,110.66143,123.84588,234.58333,2410351.25000,25540506805.66667
201905,2019,05,11,서울시,286,4603575,41323495587.00000,471.57814,185.46476,157.11370,171.28923,234.58333,2410351.25000,25540506805.66667
201905,2019,05,26,부산시,118,1329958,11059679880.00000,387.78865,152.51158,119.69011,136.10085,234.58333,2410351.25000,25540506805.66667
201905,2019,05,27,대구시,126,920885,7935235070.00000,375.52028,147.68661,120.10093,133.89377,234.58333,2410351.25000,25540506805.66667
201905,2019,05,28,인천시,102,942363,8112242400.00000,318.66958,125.32807,101.81737,113.57272,234.58333,2410351.25000,25540506805.66667
201905,2019,05,29,광주시,75,632141,5296586310.00000,433.26916,170.39840,134.74059,152.56949,234.58333,2410351.25000,25540506805.66667
201905,2019,05,30,대전시,75,620466,5392701770.00000,417.99167,164.38999,134.83871,149.61435,234.58333,2410351.25000,25540506805.66667
201905,2019,05,31,울산시,51,391917,3339060840.00000,340.29878,133.83452,107.60915,120.72183,234.58333,2410351.25000,25540506805.66667
201905,2019,05,36,세종시,25,93453,766299690.00000,286.86187,112.81856,87.30453,100.06155,234.58333,2410351.25000,25540506805.66667
201905,2019,05,41,경기도,135,4320995,37215287560.00000,328.70571,129.27513,105.07597,117.17555,234.58333,2410351.25000,25540506805.66667
201905,2019,05,43,충청북도,61,478587,3948058290.00000,299.14417,117.64901,91.59289,104.62095,234.58333,2410351.25000,25540506805.66667
201905,2019,05,44,충청남도,96,594963,4942155420.00000,279.88618,110.07512,86.29119,98.18316,234.58333,2410351.25000,25540506805.66667
201905,2019,05,45,전라북도,94,535420,4329668270.00000,292.92001,115.20114,87.91594,101.55854,234.58333,2410351.25000,25540506805.66667
201905,2019,05,46,전라남도,48,393070,3032563900.00000,210.00493,82.59185,60.13511,71.36348,234.58333,2410351.25000,25540506805.66667
201905,2019,05,47,경상북도,110,575131,4619159480.00000,215.42657,84.72411,64.21759,74.47085,234.58333,2410351.25000,25540506805.66667
201905,2019,05,48,경상남도,145,978861,7989289820.00000,290.64803,114.30760,88.04670,101.17715,234.58333,2410351.25000,25540506805.66667
201905,2019,05,50,제주도,41,203482,1700879300.00000,304.00939,119.56243,94.31767,106.94005,234.58333,2410351.25000,25540506805.66667
201905,2019,05,51,강원도,73,447190,3560641370.00000,290.23687,114.14590,85.77235,99.95912,234.58333,2410351.25000,25540506805.66667
201906,2019,06,00,전국,459,22845579,195237798708.00000,440.67163,173.30968,139.77689,156.54329,234.58333,2410351.25000,25540506805.66667
201906,2019,06,11,서울시,256,6152619,54654504528.00000,630.57581,247.99621,207.90350,227.94986,234.58333,2410351.25000,25540506805.66667
201906,2019,06,26,부산시,113,1558035,13178339890.00000,454.55142,178.76840,142.70036,160.73438,234.58333,2410351.25000,25540506805.66667
201906,2019,06,27,대구시,109,1164295,9921101290.00000,475.12975,186.86156,150.26839,168.56497,234.58333,2410351.25000,25540506805.66667
201906,2019,06,28,인천시,101,1180251,10107186340.00000,399.13474,156.97383,126.86271,141.91827,234.58333,2410351.25000,25540506805.66667
201906,2019,06,29,광주시,69,798492,6647038410.00000,547.27818,215.23648,169.09249,192.16448,234.58333,2410351.25000,25540506805.66667
201906,2019,06,30,대전시,78,775316,6649578000.00000,522.82429,205.61912,166.42925,186.02418,234.58333,2410351.25000,25540506805.66667
201906,2019,06,31,울산시,44,456650,3872906910.00000,396.63824,155.99200,124.85523,140.42361,234.58333,2410351.25000,25540506805.66667
201906,2019,06,36,세종시,29,121045,991751220.00000,369.44174,145.29601,112.34672,128.82137,234.58333,2410351.25000,25540506805.66667
201906,2019,06,41,경기도,126,5618210,48153821670.00000,426.94232,167.91015,135.81901,151.86458,234.58333,2410351.25000,25540506805.66667
201906,2019,06,43,충청북도,66,598025,4976904110.00000,373.84740,147.02870,115.47630,131.25250,234.58333,2410351.25000,25540506805.66667
201906,2019,06,44,충청남도,83,704981,5915891750.00000,331.62234,130.42220,103.28688,116.85454,234.58333,2410351.25000,25540506805.66667
201906,2019,06,45,전라북도,92,667856,5377459930.00000,365.60452,143.78689,109.26082,126.52386,234.58333,2410351.25000,25540506805.66667
201906,2019,06,46,전라남도,47,475251,3695731910.00000,254.06517,99.92010,73.32990,86.62500,234.58333,2410351.25000,25540506805.66667
201906,2019,06,47,경상북도,78,684039,5549143050.00000,256.20878,100.76315,77.14319,88.95317,234.58333,2410351.25000,25540506805.66667
201906,2019,06,48,경상남도,165,1105635,9174634810.00000,328.37500,129.14507,101.13597,115.14052,234.58333,2410351.25000,25540506805.66667
201906,2019,06,50,제주도,38,241066,2021942160.00000,359.92302,141.55244,112.04719,126.79981,234.58333,2410351.25000,25540506805.66667
201906,2019,06,51,강원도,73,543813,4349862730.00000,352.92938,138.80194,104.77854,121.79024,234.58333,2410351.25000,25540506805.66667
201907,2019,07,00,전국,425,21916465,184101302717.00000,422.72555,166.25176,131.79636,149.02406,234.58333,2410351.25000,25540506805.66667
201907,2019,07,11,서울시,238,5754971,50933689227.00000,590.16779,232.10433,193.86350,212.98392,234.58333,2410351.25000,25540506805.66667
201907,2019,07,26,부산시,108,1462385,12116230330.00000,426.93421,167.90696,131.28808,149.59752,234.58333,2410351.25000,25540506805.66667
201907,2019,07,27,대구시,109,1139055,9545241240.00000,465.17369,182.94598,144.68247,163.81423,234.58333,2410351.25000,25540506805.66667
201907,2019,07,28,인천시,96,1126520,9466368870.00000,380.98936,149.83752,118.82722,134.33237,234.58333,2410351.25000,25540506805.66667
201907,2019,07,29,광주시,82,755182,6145259260.00000,517.43011,203.49767,156.27836,179.88801,234.58333,2410351.25000,25540506805.66667
201907,2019,07,30,대전시,75,750923,6310216230.00000,506.79793,199.31619,158.06737,178.69178,234.58333,2410351.25000,25540506805.66667
201907,2019,07,31,울산시,50,438010,3719377210.00000,380.58339,149.67786,119.94844,134.81315,234.58333,2410351.25000,25540506805.66667
201907,2019,07,36,세종시,29,119699,958906650.00000,362.39699,142.52542,107.75290,125.13916,234.58333,2410351.25000,25540506805.66667
201907,2019,07,41,경기도,138,5458561,45878302880.00000,414.28024,162.93034,129.23554,146.08294,234.58333,2410351.25000,25540506805.66667
201907,2019,07,43,충청북도,66,585379,4707838830.00000,366.00645,143.94496,109.25259,126.59878,234.58333,2410351.25000,25540506805.66667
201907,2019,07,44,충청남도,93,692564,5639426000.00000,325.85895,128.15554,98.48344,113.31949,234.58333,2410351.25000,25540506805.66667
201907,2019,07,45,전라북도,100,648977,5095163640.00000,355.52961,139.82458,103.60082,121.71270,234.58333,2410351.25000,25540506805.66667
201907,2019,07,46,전라남도,46,453540,3413900270.00000,242.68322,95.44375,67.80060,81.62218,234.58333,2410351.25000,25540506805.66667
201907,2019,07,47,경상북도,89,659579,5167851130.00000,247.14108,97.19696,71.86984,84.53340,234.58333,2410351.25000,25540506805.66667
201907,2019,07,48,경상남도,142,1073365,8698518480.00000,318.85734,125.40191,95.90756,110.65474,234.58333,2410351.25000,25540506805.66667
201907,2019,07,50,제주도,35,244997,2016500670.00000,365.55313,143.76668,111.67261,127.71965,234.58333,2410351.25000,25540506805.66667
201907,2019,07,51,강원도,75,552758,4288511800.00000,358.76743,141.09796,103.31019,122.20407,234.58333,2410351.25000,25540506805.66667
201908,2019,08,00,전국,436,24786121,208958173044.00000,478.05782,188.01312,149.58560,168.79936,234.58333,2410351.25000,25540506805.66667
201908,2019,08,11,서울시,232,5742547,50061863884.00000,589.28815,231.75838,190.67279,211.21559,234.58333,2410351.25000,25540506805.66667
201908,2019,08,26,부산시,105,1763093,14804018040.00000,515.04100,202.55807,160.51098,181.53452,234.58333,2410351.25000,25540506805.66667
201908,2019,08,27,대구시,96,1311539,11163661380.00000,536.03420,210.81438,169.34661,190.08050,234.58333,2410351.25000,25540506805.66667
201908,2019,08,28,인천시,85,1275125,10889678390.00000,431.29180,169.62074,136.70741,153.16407,234.58333,2410351.25000,25540506805.66667
201908,2019,08,29,광주시,70,957248,7885009080.00000,655.90179,257.95655,200.52804,229.24229,234.58333,2410351.25000,25540506805.66667
201908,2019,08,30,대전시,70,850509,7287229940.00000,574.46640,225.92920,182.68663,204.30792,234.58333,2410351.25000,25540506805.66667
201908,2019,08,31,울산시,47,579307,4848319720.00000,503.61647,198.06496,156.43753,177.25125,234.58333,2410351.25000,25540506805.66667
201908,2019,08,36,세종시,27,129570,1055962390.00000,390.15592,153.44260,118.01596,135.72928,234.58333,2410351.25000,25540506805.66667
201908,2019,08,41,경기도,126,5948127,50653409690.00000,450.82255,177.30189,142.49271,159.89730,234.58333,2410351.25000,25540506805.66667
201908,2019,08,43,충청북도,53,703320,5780536470.00000,439.73935,172.94303,134.14333,153.54318,234.58333,2410351.25000,25540506805.66667
201908,2019,08,44,충청남도,106,868392,7135561640.00000,408.62429,160.70594,124.62211,142.66402,234.58333,2410351.25000,25540506805.66667
201908,2019,08,45,전라북도,95,833603,6489169600.00000,457.02370,179.74071,132.04657,155.89364,234.58333,2410351.25000,25540506805.66667
201908,2019,08,46,전라남도,52,616043,4777755610.00000,329.94750,129.76351,94.97653,112.37002,234.58333,2410351.25000,25540506805.66667
201908,2019,08,47,경상북도,103,870592,7023070380.00000,326.35080,128.34898,97.71373,113.03136,234.58333,2410351.25000,25540506805.66667
201908,2019,08,48,경상남도,154,1391994,11521517440.00000,413.63369,162.67606,127.07110,144.87358,234.58333,2410351.25000,25540506805.66667
201908,2019,08,50,제주도,40,279282,2364515690.00000,416.51492,163.80920,130.88455,147.34688,234.58333,2410351.25000,25540506805.66667
201908,2019,08,51,강원도,73,665830,5216893700.00000,432.13827,169.95364,125.66951,147.81157,234.58333,2410351.25000,25540506805.66667
201909,2019,09,00,전국,427,14733642,124445262708.00000,284.16305,111.75716,89.08292,100.42004,234.58333,2410351.25000,25540506805.66667
201909,2019,09,11,서울시,248,3586230,30710170878.00000,368.18105,144.80020,117.02108,130.91064,234.58333,2410351.25000,25540506805.66667
201909,2019,09,26,부산시,115,1084514,9133831560.00000,316.97015,124.65971,99.08200,111.87085,234.58333,2410351.25000,25540506805.66667
201909,2019,09,27,대구시,112,796562,6838218460.00000,325.75626,128.11515,103.79459,115.95487,234.58333,2410351.25000,25540506805.66667
201909,2019,09,28,인천시,97,752476,6462282800.00000,254.48964,100.08704,81.11889,90.60296,234.58333,2410351.25000,25540506805.66667
201909,2019,09,29,광주시,77,553427,4620758830.00000,379.15516,149.11616,117.49746,133.30681,234.58333,2410351.25000,25540506805.66667
201909,2019,09,30,대전시,82,513842,4411869500.00000,347.27478,136.57807,110.66871,123.62339,234.58333,2410351.25000,25540506805.66667
201909,2019,09,31,울산시,62,324197,2720825510.00000,281.94157,110.88348,87.82322,99.35335,234.58333,2410351.25000,25540506805.66667
201909,2019,09,36,세종시,34,68531,561848050.00000,205.33202,80.75407,62.48087,71.61747,234.58333,2410351.25000,25540506805.66667
201909,2019,09,41,경기도,151,3450024,29475490870.00000,261.22259,102.73501,82.83392,92.78447,234.58333,2410351.25000,25540506805.66667
201909,2019,09,43,충청북도,76,420561,3494761610.00000,262.95926,103.41802,81.10275,92.26038,234.58333,2410351.25000,25540506805.66667
201909,2019,09,44,충청남도,113,500215,4175888580.00000,235.41136,92.58383,72.94208,82.76296,234.58333,2410351.25000,25540506805.66667
201909,2019,09,45,전라북도,119,471380,3735645110.00000,258.59038,101.69980,76.06159,88.88069,234.58333,2410351.25000,25540506805.66667
201909,2019,09,46,전라남도,61,360681,2865864210.00000,193.29980,76.02197,57.00623,66.51410,234.58333,2410351.25000,25540506805.66667
201909,2019,09,47,경상북도,105,516058,4220561270.00000,193.51244,76.10560,58.74070,67.42315,234.58333,2410351.25000,25540506805.66667
201909,2019,09,48,경상남도,160,794240,6634833890.00000,236.09714,92.85354,73.20278,83.02816,234.58333,2410351.25000,25540506805.66667
201909,2019,09,50,제주도,53,161310,1387578030.00000,240.54219,94.60171,76.79730,85.69951,234.58333,2410351.25000,25540506805.66667
201909,2019,09,51,강원도,80,379394,2994833550.00000,246.24445,96.84433,72.14517,84.49475,234.58333,2410351.25000,25540506805.66667
201910,2019,10,00,전국,506,14858383,123754715700.00000,286.56087,112.70018,88.58611,100.64315,234.58333,2410351.25000,25540506805.66667
201910,2019,10,11,서울시,295,4113207,35432395250.00000,422.46147,166.14790,135.07209,150.60999,234.58333,2410351.25000,25540506805.66667
201910,2019,10,26,부산시,129,1049570,8651274240.00000,306.99316,120.73590,93.91953,107.32772,234.58333,2410351.25000,25540506805.66667
201910,2019,10,27,대구시,148,758743,6335214850.00000,310.51128,122.11953,96.22825,109.17389,234.58333,2410351.25000,25540506805.66667
201910,2019,10,28,인천시,128,744651,6213578190.00000,251.82788,99.04021,77.99223,88.51622,234.58333,2410351.25000,25540506805.66667
201910,2019,10,29,광주시,111,509854,4155178670.00000,349.36822,137.40139,105.67830,121.53985,234.58333,2410351.25000,25540506805.66667
201910,2019,10,30,대전시,109,513916,4308626500.00000,347.60788,136.70908,108.16702,122.43805,234.58333,2410351.25000,25540506805.66667
201910,2019,10,31,울산시,88,312780,2578672450.00000,272.12246,107.02177,83.26839,95.14508,234.58333,2410351.25000,25540506805.66667
201910,2019,10,36,세종시,41,74412,600452120.00000,221.22989,87.00647,66.25792,76.63219,234.58333,2410351.25000,25540506805.66667
201910,2019,10,41,경기도,169,3510135,29436531890.00000,265.53887,104.43254,82.65126,93.54190,234.58333,2410351.25000,25540506805.66667
201910,2019,10,43,충청북도,103,379987,3044443940.00000,237.56626,93.43132,70.64519,82.03825,234.58333,2410351.25000,25540506805.66667
201910,2019,10,44,충청남도,137,476910,3834692360.00000,224.46848,88.28016,66.98970,77.63493,234.58333,2410351.25000,25540506805.66667
201910,2019,10,45,전라북도,147,421456,3267075180.00000,231.33878,90.98215,66.56009,78.77112,234.58333,2410351.25000,25540506805.66667
201910,2019,10,46,전라남도,82,299339,2289990760.00000,160.50013,63.12234,45.57266,54.34750,234.58333,2410351.25000,25540506805.66667
201910,2019,10,47,경상북도,141,459327,3656978290.00000,172.28604,67.75757,50.91070,59.33414,234.58333,2410351.25000,25540506805.66667
201910,2019,10,48,경상남도,190,711799,5793854900.00000,211.60040,83.21933,63.92714,73.57324,234.58333,2410351.25000,25540506805.66667
201910,2019,10,50,제주도,56,156217,1322964180.00000,232.90316,91.59739,73.20719,82.40229,234.58333,2410351.25000,25540506805.66667
201910,2019,10,51,강원도,110,366080,2832791930.00000,237.57591,93.43512,68.23381,80.83446,234.58333,2410351.25000,25540506805.66667
201911,2019,11,00,전국,603,18600679,155388033415.00000,358.73032,141.08337,111.22833,126.15585,234.58333,2410351.25000,25540506805.66667
201911,2019,11,11,서울시,362,4665294,40645337285.00000,479.34828,188.52064,155.00348,171.76206,234.58333,2410351.25000,25540506805.66667
201911,2019,11,26,부산시,134,1277877,10463200930.00000,374.00683,147.09140,113.66156,130.37648,234.58333,2410351.25000,25540506805.66667
201911,2019,11,27,대구시,132,951562,8001659460.00000,389.73190,153.27584,121.63750,137.45667,234.58333,2410351.25000,25540506805.66667
201911,2019,11,28,인천시,123,968003,8158450440.00000,327.33226,128.73497,102.39491,115.56494,234.58333,2410351.25000,25540506805.66667
201911,2019,11,29,광주시,99,664044,5404293640.00000,455.16291,179.00889,137.48886,158.24888,234.58333,2410351.25000,25540506805.66667
201911,2019,11,30,대전시,95,658705,5563417470.00000,445.98854,175.40075,139.80830,157.60452,234.58333,2410351.25000,25540506805.66667
201911,2019,11,31,울산시,58,391831,3267965080.00000,341.04230,134.12693,105.57119,119.84906,234.58333,2410351.25000,25540506805.66667
201911,2019,11,36,세종시,30,106326,854033960.00000,313.97296,123.48096,93.60229,108.54162,234.58333,2410351.25000,25540506805.66667
201911,2019,11,41,경기도,166,4576858,38512646590.00000,345.99310,136.07401,108.05925,122.06663,234.58333,2410351.25000,25540506805.66667
201911,2019,11,43,충청북도,91,516153,4134895360.00000,322.66601,126.89980,95.93959,111.41970,234.58333,2410351.25000,25540506805.66667
201911,2019,11,44,충청남도,137,625197,5108686100.00000,294.30702,115.74663,89.25890,102.50277,234.58333,2410351.25000,25540506805.66667
201911,2019,11,45,전라북도,125,551991,4346599840.00000,303.15867,119.22785,88.60255,103.91520,234.58333,2410351.25000,25540506805.66667
201911,2019,11,46,전라남도,75,406310,3105802920.00000,217.79192,85.65437,61.78979,73.72208,234.58333,2410351.25000,25540506805.66667
201911,2019,11,47,경상북도,141,610443,4792349980.00000,228.99269,90.05947,66.72423,78.39185,234.58333,2410351.25000,25540506805.66667
201911,2019,11,48,경상남도,199,940743,7594556820.00000,279.71048,110.00603,83.81056,96.90829,234.58333,2410351.25000,25540506805.66667
201911,2019,11,50,제주도,52,204961,1699812180.00000,305.50384,120.15018,94.03834,107.09426,234.58333,2410351.25000,25540506805.66667
201911,2019,11,51,강원도,118,484381,3734325360.00000,314.24764,123.58898,89.91986,106.75442,234.58333,2410351.25000,25540506805.66667
201912,2019,12,00,전국,572,22464620,186644820812.00000,433.26288,170.39593,133.60629,152.00111,234.58333,2410351.25000,25540506805.66667
201912,2019,12,11,서울시,338,5650698,48504714031.00000,580.80336,228.42143,185.04167,206.73155,234.58333,2410351.25000,25540506805.66667
201912,2019,12,26,부산시,119,1544403,12631076680.00000,452.39453,177.92013,137.32691,157.62352,234.58333,2410351.25000,25540506805.66667
