BASE_YM,BASE_YEAR,BASE_MT,CTPRVN_CD,CTPRVN_NM,SCRNG_MOVIE_CO,MOVIE_ADNC_CO,EXPNDTR_PRICE,POPLTN_PER_MOVIE_ADNC_CO,MOVIE_ADNC_CO_SCORE,EXPNDTR_PRICE_SCORE,GNRLZ_SCORE,STDR_SCRNG_MOVIE_CO,STDR_MOVIE_ADNC_CO,STDR_EXPNDTR_PRICE
202002,2020,02,51,강원도,59,192938,1526877900.00000,125.32340,49.28785,36.81097,43.04941,234.58333,2410351.25000,25540506805.66667
202003,2020,03,00,전국,344,1834722,15152718950.00000,35.38983,13.91830,10.84819,12.38325,234.58333,2410351.25000,25540506805.66667
202003,2020,03,11,서울시,235,680677,5730590980.00000,69.93026,27.50254,21.85154,24.67704,234.58333,2410351.25000,25540506805.66667
202003,2020,03,26,부산시,118,121419,981790000.00000,35.60745,14.00389,10.68640,12.34514,234.58333,2410351.25000,25540506805.66667
202003,2020,03,27,대구시,41,3770,31570640.00000,1.54917,0.60926,0.48150,0.54538,234.58333,2410351.25000,25540506805.66667
202003,2020,03,28,인천시,111,95553,793670420.00000,32.36135,12.72724,9.97657,11.35190,234.58333,2410351.25000,25540506805.66667
202003,2020,03,29,광주시,101,71462,578228320.00000,49.09099,19.30677,14.74296,17.02486,234.58333,2410351.25000,25540506805.66667
202003,2020,03,30,대전시,104,60938,494339520.00000,41.40209,16.28283,12.46574,14.37429,234.58333,2410351.25000,25540506805.66667
202003,2020,03,31,울산시,92,25867,213346000.00000,22.59989,8.88821,6.91836,7.90328,234.58333,2410351.25000,25540506805.66667
202003,2020,03,36,세종시,56,7841,59496240.00000,22.74125,8.94380,6.40458,7.67419,234.58333,2410351.25000,25540506805.66667
202003,2020,03,41,경기도,136,448091,3695888400.00000,33.71900,13.26119,10.32252,11.79186,234.58333,2410351.25000,25540506805.66667
202003,2020,03,43,충청북도,94,40703,326725860.00000,25.47697,10.01972,7.59038,8.80505,234.58333,2410351.25000,25540506805.66667
202003,2020,03,44,충청남도,131,43459,350649210.00000,20.50196,8.06312,6.13970,7.10141,234.58333,2410351.25000,25540506805.66667
202003,2020,03,45,전라북도,91,45799,370633000.00000,25.26234,9.93531,7.58788,8.76159,234.58333,2410351.25000,25540506805.66667
202003,2020,03,46,전라남도,64,36368,281573880.00000,19.56015,7.69272,5.62087,6.65680,234.58333,2410351.25000,25540506805.66667
202003,2020,03,47,경상북도,101,22445,182984780.00000,8.45890,3.32676,2.55957,2.94317,234.58333,2410351.25000,25540506805.66667
202003,2020,03,48,경상남도,177,75909,623078540.00000,22.62333,8.89743,6.89231,7.89487,234.58333,2410351.25000,25540506805.66667
202003,2020,03,50,제주도,68,23262,188796960.00000,34.69310,13.64429,10.45080,12.04754,234.58333,2410351.25000,25540506805.66667
202003,2020,03,51,강원도,92,31159,249356200.00000,20.25183,7.96475,6.01533,6.99004,234.58333,2410351.25000,25540506805.66667
202004,2020,04,00,전국,430,972572,7515666040.00000,18.76012,7.37808,5.38071,6.37940,234.58333,2410351.25000,25540506805.66667
202004,2020,04,11,서울시,327,394130,3054905400.00000,40.52006,15.93595,11.65700,13.79647,234.58333,2410351.25000,25540506805.66667
202004,2020,04,26,부산시,180,67925,519575980.00000,19.92902,7.83779,5.65801,6.74790,234.58333,2410351.25000,25540506805.66667
202004,2020,04,27,대구시,53,3766,27764500.00000,1.54882,0.60913,0.42381,0.51647,234.58333,2410351.25000,25540506805.66667
202004,2020,04,28,인천시,137,48521,377313820.00000,16.44238,6.46655,4.74566,5.60610,234.58333,2410351.25000,25540506805.66667
202004,2020,04,29,광주시,129,35418,272335660.00000,24.32395,9.56625,6.94182,8.25403,234.58333,2410351.25000,25540506805.66667
202004,2020,04,30,대전시,143,33716,256872240.00000,22.91034,9.01030,6.47845,7.74438,234.58333,2410351.25000,25540506805.66667
202004,2020,04,31,울산시,94,15759,126901900.00000,13.77417,5.41718,4.11683,4.76701,234.58333,2410351.25000,25540506805.66667
202004,2020,04,36,세종시,60,4129,30855520.00000,11.96063,4.70394,3.31742,4.01068,234.58333,2410351.25000,25540506805.66667
202004,2020,04,41,경기도,192,223214,1733553760.00000,16.76882,6.59493,4.83367,5.71430,234.58333,2410351.25000,25540506805.66667
202004,2020,04,43,충청북도,115,17591,134483000.00000,11.01770,4.33310,3.12627,3.72968,234.58333,2410351.25000,25540506805.66667
202004,2020,04,44,충청남도,159,25824,203796060.00000,12.19000,4.79415,3.57055,4.18235,234.58333,2410351.25000,25540506805.66667
202004,2020,04,45,전라북도,85,13660,102788920.00000,7.54022,2.96546,2.10590,2.53568,234.58333,2410351.25000,25540506805.66667
202004,2020,04,46,전라남도,86,16748,125099860.00000,9.01844,3.54682,2.50025,3.02354,234.58333,2410351.25000,25540506805.66667
202004,2020,04,47,경상북도,114,10850,83212340.00000,4.09271,1.60960,1.16500,1.38730,234.58333,2410351.25000,25540506805.66667
202004,2020,04,48,경상남도,185,37979,291994780.00000,11.32559,4.45419,3.23185,3.84302,234.58333,2410351.25000,25540506805.66667
202004,2020,04,50,제주도,79,8750,63996980.00000,13.04811,5.13163,3.54207,4.33685,234.58333,2410351.25000,25540506805.66667
202004,2020,04,51,강원도,100,14592,110215320.00000,9.48900,3.73189,2.66015,3.19602,234.58333,2410351.25000,25540506805.66667
202005,2020,05,00,전국,438,1526236,12393715040.00000,29.44050,11.57852,8.87327,10.22589,234.58333,2410351.25000,25540506805.66667
202005,2020,05,11,서울시,312,527998,4399015700.00000,54.29567,21.35369,16.78986,19.07177,234.58333,2410351.25000,25540506805.66667
202005,2020,05,26,부산시,151,111177,878112180.00000,32.63249,12.83388,9.56630,11.20009,234.58333,2410351.25000,25540506805.66667
202005,2020,05,27,대구시,120,55553,444304500.00000,22.87017,8.99450,6.78893,7.89172,234.58333,2410351.25000,25540506805.66667
202005,2020,05,28,인천시,122,66544,535987120.00000,22.55681,8.87126,6.74344,7.80735,234.58333,2410351.25000,25540506805.66667
202005,2020,05,29,광주시,117,57404,447712700.00000,39.43847,15.51057,11.41658,13.46358,234.58333,2410351.25000,25540506805.66667
202005,2020,05,30,대전시,118,52903,426955420.00000,35.94161,14.13531,10.76610,12.45070,234.58333,2410351.25000,25540506805.66667
202005,2020,05,31,울산시,93,28418,230854060.00000,24.85942,9.77685,7.49538,8.63611,234.58333,2410351.25000,25540506805.66667
202005,2020,05,36,세종시,53,8118,62976360.00000,23.50502,9.24418,6.76780,8.00599,234.58333,2410351.25000,25540506805.66667
202005,2020,05,41,경기도,162,341419,2788654920.00000,25.62428,10.07765,7.76815,8.92290,234.58333,2410351.25000,25540506805.66667
202005,2020,05,43,충청북도,95,31161,249238960.00000,19.51575,7.67526,5.79360,6.73443,234.58333,2410351.25000,25540506805.66667
202005,2020,05,44,충청남도,143,43820,345212040.00000,20.68435,8.13485,6.04803,7.09144,234.58333,2410351.25000,25540506805.66667
202005,2020,05,45,전라북도,108,35557,272319920.00000,19.64370,7.72558,5.58388,6.65473,234.58333,2410351.25000,25540506805.66667
202005,2020,05,46,전라남도,78,29940,227424240.00000,16.13194,6.34446,4.54810,5.44628,234.58333,2410351.25000,25540506805.66667
202005,2020,05,47,경상북도,105,29206,229743660.00000,11.02629,4.33648,3.21929,3.77788,234.58333,2410351.25000,25540506805.66667
202005,2020,05,48,경상남도,176,66972,535774800.00000,19.98361,7.85926,5.93364,6.89645,234.58333,2410351.25000,25540506805.66667
202005,2020,05,50,제주도,69,14555,117241940.00000,21.69820,8.53358,6.48714,7.51036,234.58333,2410351.25000,25540506805.66667
202005,2020,05,51,강원도,96,25491,202186520.00000,16.56724,6.51565,4.87724,5.69645,234.58333,2410351.25000,25540506805.66667
202006,2020,06,00,전국,419,3864533,32760133800.00000,74.54817,29.31870,23.45547,26.38709,234.58333,2410351.25000,25540506805.66667
202006,2020,06,11,서울시,292,1076054,9186160340.00000,110.69551,43.53492,35.07426,39.30459,234.58333,2410351.25000,25540506805.66667
202006,2020,06,26,부산시,147,303897,2558478680.00000,89.26535,35.10675,27.89310,31.49993,234.58333,2410351.25000,25540506805.66667
202006,2020,06,27,대구시,118,201083,1669171240.00000,82.81994,32.57187,25.51638,29.04412,234.58333,2410351.25000,25540506805.66667
202006,2020,06,28,인천시,93,175478,1502894820.00000,59.54024,23.41630,18.92671,21.17150,234.58333,2410351.25000,25540506805.66667
202006,2020,06,29,광주시,107,151455,1307188520.00000,104.08935,40.93681,33.34414,37.14047,234.58333,2410351.25000,25540506805.66667
202006,2020,06,30,대전시,90,119828,1021934160.00000,81.45802,32.03624,25.78440,28.91032,234.58333,2410351.25000,25540506805.66667
202006,2020,06,31,울산시,77,89732,755659740.00000,78.56136,30.89703,24.55537,27.72620,234.58333,2410351.25000,25540506805.66667
202006,2020,06,36,세종시,31,20150,162233740.00000,58.34813,22.94746,17.43619,20.19183,234.58333,2410351.25000,25540506805.66667
202006,2020,06,41,경기도,132,870174,7425630460.00000,65.24012,25.65798,20.66334,23.16066,234.58333,2410351.25000,25540506805.66667
202006,2020,06,43,충청북도,83,98322,824234380.00000,61.54384,24.20429,19.14887,21.67658,234.58333,2410351.25000,25540506805.66667
202006,2020,06,44,충청남도,118,123702,1036034600.00000,58.35630,22.95068,18.14028,20.54548,234.58333,2410351.25000,25540506805.66667
202006,2020,06,45,전라북도,95,100065,840295080.00000,55.32115,21.75699,17.24247,19.49973,234.58333,2410351.25000,25540506805.66667
202006,2020,06,46,전라남도,72,88776,756366160.00000,47.86754,18.82560,15.13687,16.98124,234.58333,2410351.25000,25540506805.66667
202006,2020,06,47,경상북도,99,115349,942894000.00000,43.58561,17.14158,13.22363,15.18260,234.58333,2410351.25000,25540506805.66667
202006,2020,06,48,경상남도,137,209860,1755698680.00000,62.65499,24.64129,19.45515,22.04822,234.58333,2410351.25000,25540506805.66667
202006,2020,06,50,제주도,49,47689,406296060.00000,71.03808,27.93823,22.46333,25.20078,234.58333,2410351.25000,25540506805.66667
202006,2020,06,51,강원도,85,72919,608963140.00000,47.37209,18.63075,14.68356,16.65715,234.58333,2410351.25000,25540506805.66667
202007,2020,07,00,전국,485,5618701,47239833650.00000,108.38575,42.62652,33.82230,38.22441,234.58333,2410351.25000,25540506805.66667
202007,2020,07,11,서울시,337,1526097,12905388380.00000,157.07973,61.77715,49.30235,55.53975,234.58333,2410351.25000,25540506805.66667
202007,2020,07,26,부산시,175,435413,3611968780.00000,127.95817,50.32407,39.39755,44.86081,234.58333,2410351.25000,25540506805.66667
202007,2020,07,27,대구시,150,283030,2385565860.00000,116.56814,45.84454,36.46677,41.15566,234.58333,2410351.25000,25540506805.66667
202007,2020,07,28,인천시,140,286498,2430458500.00000,97.26419,38.25258,30.62515,34.43886,234.58333,2410351.25000,25540506805.66667
202007,2020,07,29,광주시,109,133389,1102946420.00000,91.69463,36.06215,28.14083,32.10149,234.58333,2410351.25000,25540506805.66667
202007,2020,07,30,대전시,116,169454,1433703940.00000,115.25719,45.32896,36.19380,40.76138,234.58333,2410351.25000,25540506805.66667
202007,2020,07,31,울산시,77,128093,1080062160.00000,112.22820,44.13770,35.12238,39.63004,234.58333,2410351.25000,25540506805.66667
202007,2020,07,36,세종시,52,32551,258703340.00000,94.01907,36.97632,27.73398,32.35515,234.58333,2410351.25000,25540506805.66667
202007,2020,07,41,경기도,186,1334521,11318246770.00000,99.94996,39.30885,31.46262,35.38574,234.58333,2410351.25000,25540506805.66667
202007,2020,07,43,충청북도,113,153360,1268689680.00000,95.97381,37.74509,29.46827,33.60668,234.58333,2410351.25000,25540506805.66667
202007,2020,07,44,충청남도,154,178975,1504998540.00000,84.39462,33.19117,26.34008,29.76562,234.58333,2410351.25000,25540506805.66667
202007,2020,07,45,전라북도,112,160737,1332183260.00000,88.90104,34.96348,27.34724,31.15536,234.58333,2410351.25000,25540506805.66667
202007,2020,07,46,전라남도,60,117770,957782540.00000,63.54477,24.99123,19.18097,22.08610,234.58333,2410351.25000,25540506805.66667
202007,2020,07,47,경상북도,133,181117,1493562140.00000,68.50111,26.94048,20.96623,23.95335,234.58333,2410351.25000,25540506805.66667
202007,2020,07,48,경상남도,152,319494,2652839340.00000,95.43866,37.53463,29.41245,33.47354,234.58333,2410351.25000,25540506805.66667
202007,2020,07,50,제주도,52,63728,540200020.00000,94.84561,37.30139,29.84009,33.57074,234.58333,2410351.25000,25540506805.66667
202007,2020,07,51,강원도,101,114474,962533980.00000,74.32923,29.23259,23.19676,26.21468,234.58333,2410351.25000,25540506805.66667
202008,2020,08,00,전국,441,8834699,77213885539.00000,170.42259,67.02470,55.28272,61.15371,234.58333,2410351.25000,25540506805.66667
202008,2020,08,11,서울시,296,2113493,18682044969.00000,217.70079,85.61852,71.42367,78.52110,234.58333,2410351.25000,25540506805.66667
202008,2020,08,26,부산시,122,653760,5708718900.00000,192.22175,75.59799,62.29905,68.94852,234.58333,2410351.25000,25540506805.66667
202008,2020,08,27,대구시,98,500274,4383931200.00000,206.02431,81.02634,67.00895,74.01764,234.58333,2410351.25000,25540506805.66667
202008,2020,08,28,인천시,101,457297,4053006500.00000,155.35872,61.10030,51.10615,56.10323,234.58333,2410351.25000,25540506805.66667
202008,2020,08,29,광주시,82,286682,2460706800.00000,197.14693,77.53499,62.80700,70.17100,234.58333,2410351.25000,25540506805.66667
202008,2020,08,30,대전시,93,327075,2876094960.00000,222.58616,87.53987,72.64615,80.09301,234.58333,2410351.25000,25540506805.66667
202008,2020,08,31,울산시,63,224046,1919015200.00000,196.47815,77.27197,62.46174,69.86685,234.58333,2410351.25000,25540506805.66667
202008,2020,08,36,세종시,25,55977,466980030.00000,161.20922,63.40122,49.91570,56.65846,234.58333,2410351.25000,25540506805.66667
202008,2020,08,41,경기도,121,2040834,18075612520.00000,152.63463,60.02896,50.17611,55.10253,234.58333,2410351.25000,25540506805.66667
202008,2020,08,43,충청북도,80,256323,2166761650.00000,160.38612,63.07751,50.32096,56.69923,234.58333,2410351.25000,25540506805.66667
202008,2020,08,44,충청남도,124,286281,2470428020.00000,135.00516,53.09555,43.24029,48.16792,234.58333,2410351.25000,25540506805.66667
202008,2020,08,45,전라북도,78,271755,2322620260.00000,150.38233,59.14316,47.70414,53.42365,234.58333,2410351.25000,25540506805.66667
202008,2020,08,46,전라남도,39,213478,1789758190.00000,115.26983,45.33393,35.86869,40.60131,234.58333,2410351.25000,25540506805.66667
202008,2020,08,47,경상북도,91,311649,2657320560.00000,118.00720,46.41050,37.34610,41.87830,234.58333,2410351.25000,25540506805.66667
202008,2020,08,48,경상남도,127,534272,4575858430.00000,159.71450,62.81337,50.77069,56.79203,234.58333,2410351.25000,25540506805.66667
202008,2020,08,50,제주도,34,112636,979251420.00000,167.48250,65.86841,54.04369,59.95605,234.58333,2410351.25000,25540506805.66667
202008,2020,08,51,강원도,58,188867,1625775930.00000,122.58606,48.21130,39.16555,43.68843,234.58333,2410351.25000,25540506805.66667
202009,2020,09,00,전국,411,2988647,26031868372.00000,57.64938,22.67266,18.63734,20.65500,234.58333,2410351.25000,25540506805.66667
202009,2020,09,11,서울시,265,897312,8056013332.00000,92.51372,36.38429,30.82772,33.60600,234.58333,2410351.25000,25540506805.66667
202009,2020,09,26,부산시,122,222822,1925813790.00000,65.54072,25.77620,21.02452,23.40036,234.58333,2410351.25000,25540506805.66667
202009,2020,09,27,대구시,108,165926,1419832690.00000,68.37096,26.88930,21.71466,24.30198,234.58333,2410351.25000,25540506805.66667
202009,2020,09,28,인천시,106,147786,1280630540.00000,50.22373,19.75226,16.15318,17.95272,234.58333,2410351.25000,25540506805.66667
202009,2020,09,29,광주시,94,92662,789930670.00000,63.73113,25.06452,20.16496,22.61474,234.58333,2410351.25000,25540506805.66667
202009,2020,09,30,대전시,88,108430,934843590.00000,73.80714,29.02727,23.61818,26.32272,234.58333,2410351.25000,25540506805.66667
202009,2020,09,31,울산시,61,54196,484093700.00000,47.56672,18.70729,15.76972,17.23851,234.58333,2410351.25000,25540506805.66667
202009,2020,09,36,세종시,33,19077,158138600.00000,54.81676,21.55863,16.86552,19.21207,234.58333,2410351.25000,25540506805.66667
202009,2020,09,41,경기도,149,648240,5698932360.00000,48.41773,19.04198,15.79867,17.42033,234.58333,2410351.25000,25540506805.66667
202009,2020,09,43,충청북도,74,76306,626418250.00000,47.73493,18.77345,14.54456,16.65900,234.58333,2410351.25000,25540506805.66667
202009,2020,09,44,충청남도,123,89308,741377090.00000,42.11531,16.56333,12.97619,14.76976,234.58333,2410351.25000,25540506805.66667
202009,2020,09,45,전라북도,105,83386,705439810.00000,46.16038,18.15420,14.49422,16.32421,234.58333,2410351.25000,25540506805.66667
202009,2020,09,46,전라남도,50,54593,440589530.00000,29.49181,11.59870,8.83400,10.21635,234.58333,2410351.25000,25540506805.66667
202009,2020,09,47,경상북도,92,86467,714914250.00000,32.75261,12.88112,10.05097,11.46605,234.58333,2410351.25000,25540506805.66667
202009,2020,09,48,경상남도,128,152053,1275226610.00000,45.47352,17.88407,14.15499,16.01953,234.58333,2410351.25000,25540506805.66667
202009,2020,09,50,제주도,47,34410,295038620.00000,51.13322,20.10995,16.27256,18.19125,234.58333,2410351.25000,25540506805.66667
202009,2020,09,51,강원도,75,55673,484634940.00000,36.12540,14.20759,11.67189,12.93974,234.58333,2410351.25000,25540506805.66667
202010,2020,10,00,전국,486,4633609,41527819390.00000,89.38631,35.15432,29.73372,32.44402,234.58333,2410351.25000,25540506805.66667
202010,2020,10,11,서울시,283,1175638,10841504840.00000,121.33540,47.71943,41.53001,44.62472,234.58333,2410351.25000,25540506805.66667
202010,2020,10,26,부산시,120,330555,2999012330.00000,97.29079,38.26304,32.76158,35.51231,234.58333,2410351.25000,25540506805.66667
202010,2020,10,27,대구시,106,261016,2381120540.00000,107.67227,42.34592,36.45664,39.40128,234.58333,2410351.25000,25540506805.66667
202010,2020,10,28,인천시,98,236335,2142579170.00000,80.32505,31.59066,27.02828,29.30947,234.58333,2410351.25000,25540506805.66667
202010,2020,10,29,광주시,94,174364,1508195630.00000,120.00325,47.19552,38.52587,42.86069,234.58333,2410351.25000,25540506805.66667
202010,2020,10,30,대전시,90,166858,1504078200.00000,113.69788,44.71571,38.03946,41.37758,234.58333,2410351.25000,25540506805.66667
202010,2020,10,31,울산시,73,103713,936038910.00000,91.08970,35.82424,30.51325,33.16875,234.58333,2410351.25000,25540506805.66667
202010,2020,10,36,세종시,47,28166,237046790.00000,80.24341,31.55856,25.06553,28.31204,234.58333,2410351.25000,25540506805.66667
202010,2020,10,41,경기도,124,1049531,9466661140.00000,78.31961,30.80195,26.21988,28.51092,234.58333,2410351.25000,25540506805.66667
202010,2020,10,43,충청북도,88,128015,1093010290.00000,80.05431,31.48418,25.36919,28.42669,234.58333,2410351.25000,25540506805.66667
202010,2020,10,44,충청남도,120,158613,1373643900.00000,74.80521,29.41979,24.04506,26.73242,234.58333,2410351.25000,25540506805.66667
202010,2020,10,45,전라북도,145,138712,1183133730.00000,76.80888,30.20781,24.31587,27.26184,234.58333,2410351.25000,25540506805.66667
202010,2020,10,46,전라남도,52,109370,900385580.00000,59.09720,23.24206,18.05742,20.64974,234.58333,2410351.25000,25540506805.66667
202010,2020,10,47,경상북도,102,144540,1243056450.00000,54.75492,21.53430,17.47771,19.50601,234.58333,2410351.25000,25540506805.66667
202010,2020,10,48,경상남도,119,269163,2320643230.00000,80.51948,31.66713,25.76633,28.71673,234.58333,2410351.25000,25540506805.66667
202010,2020,10,50,제주도,49,54876,488540450.00000,81.46602,32.03939,26.91864,29.47902,234.58333,2410351.25000,25540506805.66667
202010,2020,10,51,강원도,83,104144,909168210.00000,67.54545,26.56463,21.88591,24.22527,234.58333,2410351.25000,25540506805.66667
202011,2020,11,00,전국,603,3595310,32150024750.00000,69.36160,27.27890,23.02092,25.14991,234.58333,2410351.25000,25540506805.66667
202011,2020,11,11,서울시,381,1003659,9076946820.00000,103.68623,40.77827,34.80433,37.79130,234.58333,2410351.25000,25540506805.66667
202011,2020,11,26,부산시,170,290289,2555606250.00000,85.49192,33.62272,27.93489,30.77880,234.58333,2410351.25000,25540506805.66667
202011,2020,11,27,대구시,140,212433,1880962900.00000,87.71485,34.49696,28.82637,31.66167,234.58333,2410351.25000,25540506805.66667
202011,2020,11,28,인천시,127,183414,1634439690.00000,62.33680,24.51615,20.61766,22.56691,234.58333,2410351.25000,25540506805.66667
202011,2020,11,29,광주시,116,122203,1111249580.00000,84.16225,33.09978,28.40571,30.75274,234.58333,2410351.25000,25540506805.66667
202011,2020,11,30,대전시,114,133000,1221129730.00000,90.72968,35.68265,30.91848,33.30056,234.58333,2410351.25000,25540506805.66667
202011,2020,11,31,울산시,85,86524,784227980.00000,76.07542,29.91935,25.59226,27.75580,234.58333,2410351.25000,25540506805.66667
202011,2020,11,36,세종시,47,19982,171873310.00000,56.53736,22.23531,18.04943,20.14237,234.58333,2410351.25000,25540506805.66667
202011,2020,11,41,경기도,163,767354,7046662480.00000,57.20776,22.49897,19.49850,20.99874,234.58333,2410351.25000,25540506805.66667
202011,2020,11,43,충청북도,100,93573,812908480.00000,58.49482,23.00516,18.86110,20.93313,234.58333,2410351.25000,25540506805.66667
202011,2020,11,44,충청남도,142,101924,887586450.00000,48.06360,18.90271,15.53492,17.21881,234.58333,2410351.25000,25540506805.66667
202011,2020,11,45,전라북도,137,109353,936796860.00000,60.57653,23.82386,19.26095,21.54241,234.58333,2410351.25000,25540506805.66667
202011,2020,11,46,전라남도,73,64330,555091110.00000,34.76251,13.67158,11.13321,12.40240,234.58333,2410351.25000,25540506805.66667
202011,2020,11,47,경상북도,130,111739,956885150.00000,42.33749,16.65071,13.45670,15.05371,234.58333,2410351.25000,25540506805.66667
202011,2020,11,48,경상남도,164,176590,1516514020.00000,52.85444,20.78687,16.84691,18.81689,234.58333,2410351.25000,25540506805.66667
202011,2020,11,50,제주도,64,40928,364589390.00000,60.72395,23.88184,20.07715,21.97949,234.58333,2410351.25000,25540506805.66667
202011,2020,11,51,강원도,115,78015,636554550.00000,50.58112,19.89281,15.31809,17.60545,234.58333,2410351.25000,25540506805.66667
202012,2020,12,00,전국,459,1438873,12404343250.00000,27.76192,10.91835,8.88299,9.90067,234.58333,2410351.25000,25540506805.66667
202012,2020,12,11,서울시,306,464423,3975711760.00000,48.03482,18.89139,15.26216,17.07677,234.58333,2410351.25000,25540506805.66667
202012,2020,12,26,부산시,145,103566,877511330.00000,30.53292,12.00815,9.60201,10.80508,234.58333,2410351.25000,25540506805.66667
202012,2020,12,27,대구시,121,85582,737807180.00000,35.38865,13.91784,11.32356,12.62070,234.58333,2410351.25000,25540506805.66667
