BASE_YM,BASE_YEAR,BASE_MT,CTPRVN_CD,CTPRVN_NM,SCRNG_MOVIE_CO,MOVIE_ADNC_CO,EXPNDTR_PRICE,POPLTN_PER_MOVIE_ADNC_CO,MOVIE_ADNC_CO_SCORE,EXPNDTR_PRICE_SCORE,GNRLZ_SCORE,STDR_SCRNG_MOVIE_CO,STDR_MOVIE_ADNC_CO,STDR_EXPNDTR_PRICE
202306,2023,06,41,경기도,126,3762023,38054616997.00000,276.23405,108.63880,103.71025,106.17452,234.58333,2410351.25000,25540506805.66667
202306,2023,06,43,충청북도,60,406732,4043648744.00000,255.17541,100.35674,94.15914,97.25794,234.58333,2410351.25000,25540506805.66667
202306,2023,06,44,충청남도,115,512596,5132471061.00000,241.06578,94.80763,89.58709,92.19736,234.58333,2410351.25000,25540506805.66667
202306,2023,06,45,전라북도,82,417262,4086016879.00000,236.80876,93.13341,86.06917,89.60129,234.58333,2410351.25000,25540506805.66667
202306,2023,06,46,전라남도,57,324505,3067935690.00000,179.13074,70.44949,62.85698,66.65324,234.58333,2410351.25000,25540506805.66667
202306,2023,06,47,경상북도,112,511074,4907542493.00000,197.41276,77.63954,70.35809,73.99882,234.58333,2410351.25000,25540506805.66667
202306,2023,06,48,경상남도,128,711735,6781413023.00000,218.10612,85.77793,77.13088,81.45441,234.58333,2410351.25000,25540506805.66667
202306,2023,06,50,제주도,38,167966,1684471650.00000,248.16498,97.59964,92.37222,94.98593,234.58333,2410351.25000,25540506805.66667
202306,2023,06,51,강원도,87,366885,3442782703.00000,239.38466,94.14647,83.37475,88.76061,234.58333,2410351.25000,25540506805.66667
202307,2023,07,00,전국,370,14280747,140031682086.00000,277.90511,109.29600,101.14175,105.21888,234.58333,2410351.25000,25540506805.66667
202307,2023,07,11,서울시,213,3740595,37917056490.00000,397.45953,156.31500,149.53588,152.92544,234.58333,2410351.25000,25540506805.66667
202307,2023,07,26,부산시,134,956952,9161486410.00000,289.54219,113.87269,102.88361,108.37815,234.58333,2410351.25000,25540506805.66667
202307,2023,07,27,대구시,93,679895,6551025303.00000,285.77992,112.39305,102.20160,107.29732,234.58333,2410351.25000,25540506805.66667
202307,2023,07,28,인천시,110,711871,6950194955.00000,238.75846,93.90020,86.51930,90.20975,234.58333,2410351.25000,25540506805.66667
202307,2023,07,29,광주시,95,458618,4380795540.00000,321.99424,126.63561,114.15858,120.39709,234.58333,2410351.25000,25540506805.66667
202307,2023,07,30,대전시,94,480020,4616440865.00000,332.21722,130.65616,118.58470,124.62043,234.58333,2410351.25000,25540506805.66667
202307,2023,07,31,울산시,58,287996,2807812300.00000,260.55300,102.47167,94.28362,98.37764,234.58333,2410351.25000,25540506805.66667
202307,2023,07,36,세종시,35,100485,986512159.00000,260.19441,102.33064,94.81078,98.57071,234.58333,2410351.25000,25540506805.66667
202307,2023,07,41,경기도,137,3706088,36755692162.00000,272.04529,106.99142,100.14025,103.56583,234.58333,2410351.25000,25540506805.66667
202307,2023,07,43,충청북도,63,360299,3508125550.00000,226.00048,88.88267,81.67328,85.27797,234.58333,2410351.25000,25540506805.66667
202307,2023,07,44,충청남도,124,461409,4451763095.00000,216.96620,85.32962,77.69564,81.51263,234.58333,2410351.25000,25540506805.66667
202307,2023,07,45,전라북도,86,388974,3739343958.00000,220.86126,86.86149,78.80485,82.83317,234.58333,2410351.25000,25540506805.66667
202307,2023,07,46,전라남도,61,307658,2800723116.00000,169.97013,66.84676,57.42925,62.13800,234.58333,2410351.25000,25540506805.66667
202307,2023,07,47,경상북도,88,463655,4361105021.00000,180.82810,71.11704,63.12859,67.12281,234.58333,2410351.25000,25540506805.66667
202307,2023,07,48,경상남도,112,684274,6442310448.00000,209.81241,82.51614,73.31643,77.91629,234.58333,2410351.25000,25540506805.66667
202307,2023,07,50,제주도,49,162787,1582512100.00000,240.52097,94.59337,86.78383,90.68860,234.58333,2410351.25000,25540506805.66667
202307,2023,07,51,강원도,87,328708,3014251414.00000,214.55436,84.38108,73.02391,78.70250,234.58333,2410351.25000,25540506805.66667
202308,2023,08,00,전국,383,14564109,143349156588.00000,283.47410,111.48620,103.55788,107.52204,234.58333,2410351.25000,25540506805.66667
202308,2023,08,11,서울시,195,3583280,36624176420.00000,380.81651,149.76954,144.46460,147.11707,234.58333,2410351.25000,25540506805.66667
202308,2023,08,26,부산시,123,1009246,9693420633.00000,305.57840,120.17950,108.93344,114.55647,234.58333,2410351.25000,25540506805.66667
202308,2023,08,27,대구시,87,682366,6621141242.00000,286.89356,112.83103,103.32248,108.07675,234.58333,2410351.25000,25540506805.66667
202308,2023,08,28,인천시,97,731947,7249515598.00000,245.19589,96.43194,90.13659,93.28426,234.58333,2410351.25000,25540506805.66667
202308,2023,08,29,광주시,86,490476,4690153771.00000,344.48136,135.47946,122.26259,128.87103,234.58333,2410351.25000,25540506805.66667
202308,2023,08,30,대전시,87,484160,4662858580.00000,335.09662,131.78858,119.78211,125.78535,234.58333,2410351.25000,25540506805.66667
202308,2023,08,31,울산시,37,328049,3239499800.00000,297.02530,116.81569,108.86574,112.84072,234.58333,2410351.25000,25540506805.66667
202308,2023,08,36,세종시,28,94621,925670053.00000,245.16198,96.41861,89.01852,92.71856,234.58333,2410351.25000,25540506805.66667
202308,2023,08,41,경기도,115,3781680,37498558160.00000,277.55523,109.15840,102.14986,105.65413,234.58333,2410351.25000,25540506805.66667
202308,2023,08,43,충청북도,69,387213,3788307846.00000,242.86772,95.51631,88.19088,91.85360,234.58333,2410351.25000,25540506805.66667
202308,2023,08,44,충청남도,115,482002,4696278947.00000,226.60299,89.11963,81.94628,85.53295,234.58333,2410351.25000,25540506805.66667
202308,2023,08,45,전라북도,73,413384,4005854878.00000,234.90196,92.38349,84.48639,88.43494,234.58333,2410351.25000,25540506805.66667
202308,2023,08,46,전라남도,47,342661,3141645660.00000,189.48936,74.52338,64.48162,69.50250,234.58333,2410351.25000,25540506805.66667
202308,2023,08,47,경상북도,83,486128,4567536016.00000,189.77344,74.63511,66.17978,70.40744,234.58333,2410351.25000,25540506805.66667
202308,2023,08,48,경상남도,115,753995,7099030721.00000,231.40684,91.00891,80.86589,85.93740,234.58333,2410351.25000,25540506805.66667
202308,2023,08,50,제주도,41,169060,1671457050.00000,249.90798,98.28514,91.70501,94.99507,234.58333,2410351.25000,25540506805.66667
202308,2023,08,51,강원도,84,343553,3172322206.00000,224.34063,88.22988,76.88649,82.55818,234.58333,2410351.25000,25540506805.66667
202309,2023,09,00,전국,429,6656962,65266618160.00000,129.58851,50.96526,47.15634,49.06080,234.58333,2410351.25000,25540506805.66667
202309,2023,09,11,서울시,250,1840833,18723846408.00000,195.67634,76.95663,73.87161,75.41412,234.58333,2410351.25000,25540506805.66667
202309,2023,09,26,부산시,131,469852,4486923729.00000,142.34333,55.98154,50.45257,53.21706,234.58333,2410351.25000,25540506805.66667
202309,2023,09,27,대구시,105,307204,2987967448.00000,129.19668,50.81116,46.64004,48.72560,234.58333,2410351.25000,25540506805.66667
202309,2023,09,28,인천시,141,328163,3200176835.00000,109.82999,43.19452,39.75245,41.47348,234.58333,2410351.25000,25540506805.66667
202309,2023,09,29,광주시,100,218488,2089152345.00000,153.54052,60.38523,54.49091,57.43807,234.58333,2410351.25000,25540506805.66667
202309,2023,09,30,대전시,116,214790,2080352344.00000,148.68527,58.47573,53.45020,55.96297,234.58333,2410351.25000,25540506805.66667
202309,2023,09,31,울산시,67,139890,1366332011.00000,126.69279,49.82642,45.92827,47.87734,234.58333,2410351.25000,25540506805.66667
202309,2023,09,36,세종시,30,35910,345767376.00000,93.04748,36.59421,33.25307,34.92364,234.58333,2410351.25000,25540506805.66667
202309,2023,09,41,경기도,158,1619372,15990523624.00000,118.84131,46.73854,43.55541,45.14697,234.58333,2410351.25000,25540506805.66667
202309,2023,09,43,충청북도,91,173037,1705262409.00000,108.53301,42.68444,39.69837,41.19140,234.58333,2410351.25000,25540506805.66667
202309,2023,09,44,충청남도,135,211517,2054104127.00000,99.41437,39.09821,35.83314,37.46568,234.58333,2410351.25000,25540506805.66667
202309,2023,09,45,전라북도,98,189784,1809667507.00000,107.91392,42.44096,38.19225,40.31660,234.58333,2410351.25000,25540506805.66667
202309,2023,09,46,전라남도,62,146013,1327687870.00000,80.79091,31.77388,27.26626,29.52007,234.58333,2410351.25000,25540506805.66667
202309,2023,09,47,경상북도,98,210673,1949503081.00000,82.29658,32.36604,28.26542,30.31573,234.58333,2410351.25000,25540506805.66667
202309,2023,09,48,경상남도,125,317362,2958118670.00000,97.43971,38.32161,33.70972,36.01567,234.58333,2410351.25000,25540506805.66667
202309,2023,09,50,제주도,59,80336,795813190.00000,118.78453,46.71621,43.67364,45.19493,234.58333,2410351.25000,25540506805.66667
202309,2023,09,51,강원도,91,153738,1395419186.00000,100.43561,39.49985,33.83528,36.66757,234.58333,2410351.25000,25540506805.66667
202310,2023,10,00,전국,456,6900219,67411263920.00000,134.36516,52.84385,48.72085,50.78235,234.58333,2410351.25000,25540506805.66667
202310,2023,10,11,서울시,247,1818226,18418169394.00000,193.42317,76.07050,72.72198,74.39624,234.58333,2410351.25000,25540506805.66667
202310,2023,10,26,부산시,112,481513,4588613930.00000,145.99209,57.41654,51.63705,54.52680,234.58333,2410351.25000,25540506805.66667
202310,2023,10,27,대구시,93,311162,3011618359.00000,130.90655,51.48363,47.02549,49.25456,234.58333,2410351.25000,25540506805.66667
202310,2023,10,28,인천시,130,349586,3414511740.00000,116.90760,45.97804,42.38146,44.17975,234.58333,2410351.25000,25540506805.66667
202310,2023,10,29,광주시,100,238111,2234874949.00000,167.47623,65.86594,58.34256,62.10425,234.58333,2410351.25000,25540506805.66667
202310,2023,10,30,대전시,103,237290,2295845023.00000,164.33224,64.62946,59.01256,61.82101,234.58333,2410351.25000,25540506805.66667
202310,2023,10,31,울산시,64,143130,1387933127.00000,129.64310,50.98673,46.66012,48.82342,234.58333,2410351.25000,25540506805.66667
202310,2023,10,36,세종시,40,45564,429436800.00000,118.01730,46.41447,41.28399,43.84923,234.58333,2410351.25000,25540506805.66667
202310,2023,10,41,경기도,144,1693978,16740204348.00000,124.30275,48.88645,45.59238,47.23942,234.58333,2410351.25000,25540506805.66667
202310,2023,10,43,충청북도,76,179114,1754078612.00000,112.35276,44.18669,40.83775,42.51222,234.58333,2410351.25000,25540506805.66667
202310,2023,10,44,충청남도,116,234574,2277985153.00000,110.20299,43.34122,39.72125,41.53124,234.58333,2410351.25000,25540506805.66667
202310,2023,10,45,전라북도,94,209033,1991976182.00000,118.95157,46.78191,42.07247,44.42719,234.58333,2410351.25000,25540506805.66667
202310,2023,10,46,전라남도,77,159669,1425609309.00000,88.41896,34.77388,29.30110,32.03749,234.58333,2410351.25000,25540506805.66667
202310,2023,10,47,경상북도,100,221630,2052242396.00000,86.63903,34.07386,29.77640,31.92513,234.58333,2410351.25000,25540506805.66667
202310,2023,10,48,경상남도,136,329197,3060929559.00000,101.12837,39.77230,34.90029,37.33630,234.58333,2410351.25000,25540506805.66667
202310,2023,10,50,제주도,49,85766,835923898.00000,126.85045,49.88842,45.88832,47.88837,234.58333,2410351.25000,25540506805.66667
202310,2023,10,51,강원도,94,162677,1491328141.00000,106.35959,41.82967,36.18948,39.00957,234.58333,2410351.25000,25540506805.66667
202311,2023,11,00,전국,485,7642828,73207809356.00000,148.87541,58.55051,52.92792,55.73922,234.58333,2410351.25000,25540506805.66667
202311,2023,11,11,서울시,271,2043832,20576790508.00000,217.63905,85.59424,81.32570,83.45997,234.58333,2410351.25000,25540506805.66667
202311,2023,11,26,부산시,160,529875,4916654677.00000,160.78763,63.23542,55.37420,59.30481,234.58333,2410351.25000,25540506805.66667
202311,2023,11,27,대구시,118,351142,3301904953.00000,147.78430,58.12140,51.57849,54.84994,234.58333,2410351.25000,25540506805.66667
202311,2023,11,28,인천시,145,390432,3703954288.00000,130.42694,51.29500,45.92467,48.60984,234.58333,2410351.25000,25540506805.66667
202311,2023,11,29,광주시,135,260944,2393327485.00000,183.65707,72.22963,62.52029,67.37496,234.58333,2410351.25000,25540506805.66667
202311,2023,11,30,대전시,130,255452,2420286559.00000,177.01541,69.61756,62.24825,65.93290,234.58333,2410351.25000,25540506805.66667
202311,2023,11,31,울산시,92,152253,1437277447.00000,137.94131,54.25029,48.33121,51.29075,234.58333,2410351.25000,25540506805.66667
202311,2023,11,36,세종시,55,55735,513059661.00000,144.29549,56.74930,49.30049,53.02489,234.58333,2410351.25000,25540506805.66667
202311,2023,11,41,경기도,171,1853520,17848285537.00000,136.00687,53.48951,48.60922,51.04936,234.58333,2410351.25000,25540506805.66667
202311,2023,11,43,충청북도,118,202214,1928787784.00000,126.85645,49.89078,44.91013,47.40046,234.58333,2410351.25000,25540506805.66667
202311,2023,11,44,충청남도,160,253950,2388900833.00000,119.24825,46.89859,41.63518,44.26688,234.58333,2410351.25000,25540506805.66667
202311,2023,11,45,전라북도,122,221793,2082518029.00000,126.29265,49.66904,44.01265,46.84085,234.58333,2410351.25000,25540506805.66667
202311,2023,11,46,전라남도,83,171001,1526013490.00000,94.74396,37.26141,31.38122,34.32131,234.58333,2410351.25000,25540506805.66667
202311,2023,11,47,경상북도,96,247089,2241908836.00000,96.66028,38.01507,32.55151,35.28329,234.58333,2410351.25000,25540506805.66667
202311,2023,11,48,경상남도,178,364999,3317357755.00000,112.18247,44.11972,37.84288,40.98130,234.58333,2410351.25000,25540506805.66667
202311,2023,11,50,제주도,84,98881,924309159.00000,146.30722,57.54048,50.76083,54.15066,234.58333,2410351.25000,25540506805.66667
202311,2023,11,51,강원도,104,189716,1686472355.00000,124.10811,48.80990,40.94812,44.87901,234.58333,2410351.25000,25540506805.66667
202312,2023,12,00,전국,153,2357970,23233855011.00000,45.94164,18.06817,16.80150,17.43484,234.58333,2410351.25000,25540506805.66667
202312,2023,12,11,서울시,246,3929299,39780491741.00000,418.63251,164.64202,157.30647,160.97425,234.58333,2410351.25000,25540506805.66667
202312,2023,12,26,부산시,156,1138076,10935308579.00000,345.56663,135.90628,123.23956,129.57292,234.58333,2410351.25000,25540506805.66667
